1558807138.500026213 10 -nan -nan 2.42092e-322
1558807387.645481094 0.872563 1.93049 2.51958 2.42092e-322
1558807387.853834984 0.641402 1.99182 2.51958 1.63042e-322
1558807387.928838608 0.645207 1.9935 2.51958 2.42092e-322
1558807388.077433866 0.649372 1.99608 2.51958 1.63042e-322
1558807388.213770670 0.652994 1.99983 2.51958 1.63042e-322
1558807388.365382934 0.661046 2.00912 2.51958 4.79244e-322
1558807388.499442106 0.671281 2.02262 2.51958 2.42092e-322
1558807388.642417994 0.684292 2.04315 2.51958 3.21143e-322
1558807388.787339157 0.697062 2.06626 2.51958 1.63042e-322
1558807388.928223170 0.709941 2.08935 2.51958 1.63042e-322
1558807389.070763667 1.14774 1.33802 1.89621 2.42092e-322
1558807389.213487776 1.14906 1.33864 1.89621 1.63042e-322
1558807389.357127235 1.1507 1.33994 1.89621 2.42092e-322
1558807389.498965875 1.15269 1.34195 1.89621 4.00193e-322
1558807389.655476089 1.15694 1.3487 1.89621 1.8231e-321
1558807389.785901232 1.16544 1.36404 1.89621 1.8231e-321
1558807389.935475327 1.177 1.38612 1.89621 1.8231e-321
1558807390.069773702 1.15108 1.88077 2.51958 1.35226e-320
1558807390.213749594 1.16276 1.90218 2.51958 1.63042e-322
1558807390.365166041 1.17196 1.91905 2.51958 2.42092e-322
1558807390.500565436 1.18058 1.93486 2.51958 2.42092e-322
1558807390.642700961 1.19019 1.95247 2.51958 1.63042e-322
1558807390.790978753 1.20072 1.97178 2.51958 2.42092e-322
1558807390.930640136 1.21032 1.98937 2.51958 2.42092e-322
1558807391.069990668 1.29123 2.30701 1.89621 2.42092e-322
1558807391.214095891 1.30198 2.32851 1.89621 1.63042e-322
1558807391.358809347 1.31301 2.35056 1.89621 2.42092e-322
1558807391.500848682 1.32427 2.3731 1.89621 2.42092e-322
1558807391.642922856 1.33656 2.39768 1.89621 2.42092e-322
1558807391.800454608 1.34901 2.42257 1.89621 1.8231e-321
1558807391.935897884 1.36077 2.44608 1.89621 1.8231e-321
1558807392.086980289 1.37273 2.47002 1.89621 2.42092e-322
1558807392.320869920 0.815948 2.26347 1.89621 1.8231e-321
1558807392.356110109 0.823519 2.27452 1.89621 2.42092e-322
1558807392.502007028 0.831391 2.28662 1.89621 2.42092e-322
1558807392.642542792 0.8403 2.30077 1.89621 1.9771e-319
1558807392.785139138 0.849552 2.31504 1.89621 2.42092e-322
1558807392.928374501 0.85788 2.3293 1.89621 2.42092e-322
1558807393.081210845 0.864275 2.34423 1.89621 2.42092e-322
1558807393.216302428 0.870651 2.35919 1.89621 2.42092e-322
1558807393.468011116 1.43652 2.49205 0.275448 1.8231e-321
1558807393.498796512 1.44275 2.50393 0.275448 1.8231e-321
1558807393.642882896 1.44991 2.5176 0.275448 2.42092e-322
1558807393.790778047 1.45912 2.53518 0.275448 1.8231e-321
1558807393.928469494 1.46875 2.55358 0.275448 2.42092e-322
1558807394.079947035 1.47988 2.57482 0.275448 1.8231e-321
1558807394.214405024 1.4916 2.59719 0.275448 1.8231e-321
1558807394.364693682 1.50374 2.62037 0.275448 1.63042e-322
1558807394.499314765 1.5161 2.64397 0.275448 2.42092e-322
1558807394.680981555 1.80759 3.49843 1.91124 2.42092e-322
1558807394.786767995 1.81301 3.51592 1.91124 1.8231e-321
1558807394.930112330 1.81715 3.53314 1.91124 1.63042e-322
1558807395.070944193 1.82158 3.55062 1.91124 2.42092e-322
1558807395.213671227 1.82636 3.56829 1.91124 1.8231e-321
1558807395.363762073 1.83166 3.58612 1.91124 1.63042e-322
1558807395.499940650 1.8376 3.60407 1.91124 1.8231e-321
1558807395.641768942 1.84487 3.62338 1.91124 2.42092e-322
1558807395.853174643 1.31823 1.41092 3.06678 2.42092e-322
1558807395.928311400 1.31974 1.41882 3.06678 1.63042e-322
1558807396.082225367 1.32283 1.4304 3.06678 1.8231e-321
1558807396.221025479 1.33101 1.44457 3.06678 1.8231e-321
1558807396.356734764 1.33979 1.46051 3.06678 1.8231e-321
1558807396.499777700 1.34895 1.47773 3.06678 2.42092e-322
1558807396.641954598 1.35919 1.49763 3.06678 1.8231e-321
1558807396.864579401 1.22195 1.44085 1.89621 2.42092e-322
1558807396.927794858 1.22865 1.45872 1.89621 2.42092e-322
1558807397.071009044 1.23588 1.4778 1.89621 1.8231e-321
1558807397.213342593 1.24355 1.49791 1.89621 2.42092e-322
1558807397.356991192 1.25159 1.51887 1.89621 1.8231e-321
1558807397.501243077 1.25835 1.54057 1.89621 2.42092e-322
1558807397.643187267 1.2653 1.56529 1.89621 1.8231e-321
1558807397.790036726 1.27241 1.58912 1.89621 1.63042e-322
1558807397.930340821 1.27931 1.61258 1.89621 2.42092e-322
1558807398.069768920 1.26759 1.29327 2.51958 2.42092e-322
1558807398.214922406 1.2708 1.30263 2.51958 1.63042e-322
1558807398.356706663 1.27463 1.31345 2.51958 3.21143e-322
1558807398.501044771 1.27902 1.32557 2.51958 2.42092e-322
1558807398.654543148 1.28485 1.3407 2.51958 2.42092e-322
1558807398.784914804 1.29005 1.35516 2.51958 1.8231e-321
1558807398.928819272 1.29707 1.37286 2.51958 1.8231e-321
1558807399.072708292 1.30734 1.39712 2.51958 1.63042e-322
1558807399.267837477 1.60523 2.81099 2.51958 1.63042e-322
1558807399.356894549 1.61089 2.82692 2.51958 1.63042e-322
1558807399.498690697 1.61713 2.84358 2.51958 1.8231e-321
1558807399.644775557 1.62467 2.8629 2.51958 2.42092e-322
1558807399.786813648 1.63223 2.88132 2.51958 2.42092e-322
1558807399.927310788 1.63998 2.89979 2.51958 1.8231e-321
1558807400.080610847 1.64775 2.91777 2.51958 2.42092e-322
1558807400.213498684 1.65509 2.93429 2.51958 1.8231e-321
1558807400.454941297 0.593435 1.71475 3.05389 2.42092e-322
1558807400.498081819 0.601603 1.72402 3.05389 2.42092e-322
1558807400.649101597 0.610732 1.73499 3.05389 1.8231e-321
1558807400.786554243 0.620547 1.74618 3.05389 2.42092e-322
1558807400.928129845 0.629898 1.75742 3.05389 1.63042e-322
1558807401.072168203 0.639488 1.76924 3.05389 1.63042e-322
1558807401.213461613 0.649305 1.78172 3.05389 2.42092e-322
1558807401.357117442 0.659359 1.79497 3.05389 2.42092e-322
1558807401.499716096 0.669665 1.80919 3.05389 1.63042e-322
1558807401.681553190 1.93147 2.77733 3.51697 1.8231e-321
1558807401.789566099 1.93637 2.78668 3.51697 2.42092e-322
1558807401.929722092 1.94178 2.79722 3.51697 2.42092e-322
1558807402.073201762 1.94787 2.80938 3.51697 1.63042e-322
1558807402.213745133 1.95596 2.82553 3.51697 2.42092e-322
1558807402.356626218 1.96549 2.84459 3.51697 2.42092e-322
1558807402.500417808 1.97553 2.86468 3.51697 2.42092e-322
1558807402.653409860 1.6125 1.66807 3.51697 1.8231e-321
1558807402.790833436 1.6221 1.68992 3.51697 1.8231e-321
1558807402.928451624 1.63168 1.71116 3.51697 2.42092e-322
1558807403.071117035 1.64167 1.733 3.51697 1.8231e-321
1558807403.213701858 1.65194 1.75524 3.51697 1.8231e-321
1558807403.359350739 1.66243 1.77781 3.51697 2.42092e-322
1558807403.499873116 1.67309 1.80061 3.51697 2.42092e-322
1558807403.655378951 1.04171 1.80797 3.05389 1.8231e-321
1558807403.786008134 1.04647 1.81749 3.05389 1.8231e-321
1558807403.928166118 1.05165 1.82785 3.05389 1.63042e-322
1558807404.070356346 1.05787 1.84029 3.05389 2.42092e-322
1558807404.214395702 1.06514 1.8554 3.05389 2.42092e-322
1558807404.358462232 1.07071 1.87361 3.05389 2.42092e-322
1558807404.499507474 1.07765 1.89457 3.05389 1.63042e-322
1558807404.687366972 1.09266 1.74992 3.05389 2.42092e-322
1558807404.785090355 1.10454 1.77689 3.05389 2.42092e-322
1558807404.929634607 1.11581 1.79962 3.05389 1.8231e-321
1558807405.072023866 1.125 1.82222 3.05389 1.35226e-320
1558807405.213475568 1.13732 1.84598 3.05389 1.63042e-322
1558807405.357371913 1.14991 1.8707 3.05389 2.42092e-322
1558807405.500618901 1.1627 1.89626 3.05389 1.63042e-322
1558807405.643955810 1.17401 1.92026 3.05389 1.63042e-322
1558807405.863335024 1.48153 1.82661 3.05389 2.42092e-322
1558807405.928977605 1.48267 1.83064 3.05389 1.8231e-321
1558807406.077940608 1.48453 1.83416 3.05389 1.8231e-321
1558807406.213599091 1.48724 1.83877 3.05389 1.63042e-322
1558807406.360321373 1.49116 1.84439 3.05389 1.8231e-321
1558807406.500174655 1.49673 1.85096 3.05389 1.8231e-321
1558807406.649563995 1.50456 1.85908 3.05389 1.63042e-322
1558807406.796300529 1.51431 1.868 3.05389 1.63042e-322
1558807406.938363324 1.52103 1.87718 3.05389 1.8231e-321
1558807407.082463576 1.13933 1.26204 1.1595 1.8231e-321
1558807407.215325057 1.14741 1.28068 1.1595 2.42092e-322
1558807407.360501583 1.15663 1.30043 1.1595 1.63042e-322
1558807407.509700370 1.16658 1.32111 1.1595 1.63042e-322
1558807407.649024879 1.17785 1.34435 1.1595 2.42092e-322
1558807407.799057499 1.18957 1.3681 1.1595 2.42092e-322
1558807407.935052790 1.20083 1.39099 1.1595 2.42092e-322
1558807408.118561743 0.270198 1.92456 1.1595 1.8231e-321
1558807408.213679205 0.278166 1.93789 1.1595 1.8231e-321
1558807408.357098107 0.288176 1.95462 1.1595 2.42092e-322
1558807408.499148433 0.300073 1.97447 1.1595 2.42092e-322
1558807408.645137011 0.314568 1.99865 1.1595 1.63042e-322
1558807408.792966466 0.329512 2.02357 1.1595 1.63042e-322
1558807408.928657150 0.344297 2.04822 1.1595 1.63042e-322
1558807409.083083632 0.359483 2.07353 1.1595 2.42092e-322
1558807409.254061380 0.779335 1.11658 2.51414 2.42092e-322
1558807409.356185894 0.78409 1.12968 2.51414 2.42092e-322
1558807409.500985112 0.790254 1.14558 2.51414 1.8231e-321
1558807409.649398181 0.797769 1.16473 2.51414 1.63042e-322
1558807409.785466732 0.806089 1.1849 2.51414 2.42092e-322
1558807409.934777326 0.814298 1.2049 2.51414 2.42092e-322
1558807410.083678453 0.822921 1.22575 2.51414 1.8231e-321
1558807410.219591533 0.831951 1.24742 2.51414 1.63042e-322
1558807410.518151270 0.791408 2.27975 2.51958 2.42092e-322
1558807410.520850132 0.796422 2.28787 2.51958 2.42092e-322
1558807410.646899446 0.802735 2.29779 2.51958 1.63042e-322
1558807410.801141483 0.809731 2.30903 2.51958 2.42092e-322
1558807410.934359550 0.816813 2.32019 2.51958 2.42092e-322
1558807411.086365729 0.824326 2.33199 2.51958 2.42092e-322
1558807411.219730536 0.832194 2.34437 2.51958 1.63042e-322
1558807411.365628877 0.840377 2.35725 2.51958 2.42092e-322
1558807411.506615577 0.848863 2.37063 2.51958 1.8231e-321
1558807411.727549474 0.562932 2.1352 3.05389 2.42092e-322
1558807411.799412694 0.572863 2.14508 3.05389 2.42092e-322
1558807411.934520667 0.582128 2.15427 3.05389 2.42092e-322
1558807412.076883019 0.589149 2.15883 3.05389 2.42092e-322
1558807412.220401123 0.599089 2.16914 3.05389 2.42092e-322
1558807412.362533365 0.609874 2.18108 3.05389 1.8231e-321
1558807412.508506496 0.620336 2.19233 3.05389 1.63042e-322
1558807412.653915866 0.630585 2.20312 3.05389 1.8231e-321
1558807412.940055028 0.787358 1.0882 1.15308 2.42092e-322
1558807412.942491827 0.793194 1.10254 1.15308 1.8231e-321
1558807413.086504526 0.800913 1.12062 1.15308 1.63042e-322
1558807413.218194213 0.810697 1.14278 1.15308 2.42092e-322
1558807413.359928059 0.820668 1.16522 1.15308 1.8231e-321
1558807413.500823871 0.830773 1.18793 1.15308 2.42092e-322
1558807413.649297613 0.84105 1.21105 1.15308 2.42092e-322
1558807413.798414553 0.85278 1.23676 1.15308 1.8231e-321
1558807413.934149850 0.86348 1.26015 1.15308 1.63042e-322
1558807414.117389439 2.40507 4.27538 0.268386 2.42092e-322
1558807414.213249421 2.40791 4.28061 0.268386 5.58294e-322
1558807414.357729199 2.4112 4.28656 0.268386 1.8231e-321
1558807414.499293906 2.41408 4.29299 0.268386 1.9771e-319
1558807414.646524823 2.41772 4.30076 0.268386 1.8231e-321
1558807414.789900154 2.42111 4.30772 0.268386 1.8231e-321
1558807414.927428161 2.42468 4.31477 0.268386 2.42092e-322
1558807415.070146324 0.804763 3.25767 3.04885 1.63042e-322
1558807415.212981386 0.811736 3.2687 3.04885 1.63042e-322
1558807415.363982885 0.819723 3.28122 3.04885 1.63042e-322
1558807415.500386326 0.828601 3.29502 3.04885 2.42092e-322
1558807415.642304615 0.839385 3.31151 3.04885 1.8231e-321
1558807415.792330944 0.850042 3.32794 3.04885 1.63042e-322
1558807415.935220761 0.860936 3.34448 3.04885 1.8231e-321
1558807416.075638972 1.74418 3.21998 2.51414 1.8231e-321
1558807416.214452740 1.75007 3.23175 2.51414 2.42092e-322
1558807416.358249855 1.75678 3.24517 2.51414 2.42092e-322
1558807416.501694833 1.76498 3.26157 2.51414 1.8231e-321
1558807416.641669814 1.77458 3.28077 2.51414 2.42092e-322
1558807416.792807120 1.7855 3.30261 2.51414 2.42092e-322
1558807416.927417068 1.79548 3.32258 2.51414 2.42092e-322
1558807417.080989004 1.80555 3.34272 2.51414 1.8231e-321
1558807417.253598902 0.645422 1.02246 1.89032 1.3488e-321
1558807417.358040508 0.648532 1.02868 1.89032 1.8231e-321
1558807417.501482887 0.652822 1.03726 1.89032 1.63042e-322
1558807417.649729856 0.658689 1.04899 1.89032 2.42092e-322
1558807417.785391624 0.666081 1.06378 1.89032 1.8231e-321
1558807417.928496722 0.673607 1.07883 1.89032 2.42092e-322
1558807418.073409523 0.682143 1.0959 1.89032 1.63042e-322
1558807418.258196202 0.825516 2.10233 2.51414 1.63042e-322
1558807418.357945296 0.82685 2.09973 2.51414 2.42092e-322
1558807418.499122934 0.82884 2.09803 2.51414 2.42092e-322
1558807418.642603725 0.832073 2.09754 2.51414 2.42092e-322
1558807418.788066202 0.834883 2.09689 2.51414 1.8231e-321
1558807418.928757048 0.838338 2.09726 2.51414 1.8231e-321
1558807419.078273864 0.842099 2.09804 2.51414 2.42092e-322
1558807419.214359930 0.846054 2.09907 2.51414 2.42092e-322
1558807419.456792372 1.35489 2.20138 3.03227 2.42092e-322
1558807419.498773410 1.362 2.21254 3.03227 2.42092e-322
1558807419.641742756 1.37214 2.22974 3.03227 2.42092e-322
1558807419.791331660 1.38181 2.24707 3.03227 2.42092e-322
1558807419.928260816 1.39187 2.26548 3.03227 1.63042e-322
1558807420.074761480 1.40224 2.28489 3.03227 1.8231e-321
1558807420.214267413 1.4129 2.30522 3.03227 1.63042e-322
1558807420.356229313 1.42379 2.32633 3.03227 1.63042e-322
1558807420.499285904 1.4349 2.34814 3.03227 2.42092e-322
1558807420.652566697 1.22085 2.09525 3.03227 2.42092e-322
1558807420.789252780 1.23079 2.11413 3.03227 1.63042e-322
1558807420.929263688 1.2408 2.13357 3.03227 2.42092e-322
1558807421.072946694 1.25125 2.15378 3.03227 2.42092e-322
1558807421.221504349 1.26208 2.17402 3.03227 2.42092e-322
1558807421.356471958 1.27321 2.1951 3.03227 1.63042e-322
1558807421.500349717 1.28457 2.2169 3.03227 2.42092e-322
1558807421.655467846 1.7665 3.03074 3.03227 1.8231e-321
1558807421.789490474 1.77318 3.04436 3.03227 2.42092e-322
1558807421.928718182 1.77991 3.05808 3.03227 2.42092e-322
1558807422.073087227 1.78697 3.07247 3.03227 3.21143e-322
1558807422.221346695 1.79432 3.08744 3.03227 1.8231e-321
1558807422.360240692 1.80193 3.1029 3.03227 1.63042e-322
1558807422.499720387 1.80975 3.1188 3.03227 2.42092e-322
1558807422.670568781 1.16325 1.61317 3.03227 2.42092e-322
1558807422.786292736 1.17196 1.62917 3.03227 2.42092e-322
1558807422.928924840 1.18099 1.64558 3.03227 2.42092e-322
1558807423.072697314 1.19052 1.66247 3.03227 1.8231e-321
1558807423.214148145 1.20049 1.67769 3.03227 1.8231e-321
1558807423.367308517 1.21083 1.68562 3.03227 1.8231e-321
1558807423.499325062 1.22152 1.69395 3.03227 1.8231e-321
1558807423.666908177 1.05896 2.19678 3.03227 1.63042e-322
1558807423.791175022 1.06741 2.21349 3.03227 2.42092e-322
1558807423.928198071 1.07702 2.23233 3.03227 2.42092e-322
1558807424.081908173 1.08729 2.25145 3.03227 2.42092e-322
1558807424.214235893 1.09763 2.26936 3.03227 1.8231e-321
1558807424.357994809 1.10818 2.2874 3.03227 1.8231e-321
1558807424.499382949 1.11891 2.30543 3.03227 2.42092e-322
1558807424.652571032 1.13076 2.32522 3.03227 2.42092e-322
1558807424.852885650 0.914836 1.45866 3.03227 2.42092e-322
1558807424.937787904 0.918493 1.46561 3.03227 1.8231e-321
1558807425.072349914 0.922831 1.47386 3.03227 2.42092e-322
1558807425.213778066 0.928028 1.48375 3.03227 2.42092e-322
1558807425.360254399 0.93412 1.49536 3.03227 2.42092e-322
1558807425.501200063 0.940698 1.5079 3.03227 1.8231e-321
1558807425.650936173 0.94763 1.52112 3.03227 2.42092e-322
1558807425.785020045 0.955563 1.53624 3.03227 2.42092e-322
1558807425.935980587 0.962812 1.55007 3.03227 2.42092e-322
1558807426.091410204 1.38242 1.5773 2.49629 2.42092e-322
1558807426.214124089 1.38659 1.58293 2.49629 1.8231e-321
1558807426.357841175 1.39197 1.59132 2.49629 4.03285e-318
1558807426.500428762 1.39818 1.60173 2.49629 1.8231e-321
1558807426.644101293 1.40515 1.6145 2.49629 1.8231e-321
1558807426.787637823 1.41334 1.6291 2.49629 1.8231e-321
1558807426.928381640 1.42099 1.64364 2.49629 4.03285e-318
1558807427.073752125 1.47989 3.17252 2.51414 2.42092e-322
1558807427.213771497 1.48288 3.17893 2.51414 1.8231e-321
1558807427.358470603 1.48701 3.18762 2.51414 1.8231e-321
1558807427.499932690 1.49218 3.19907 2.51414 2.42092e-322
1558807427.643788511 1.49885 3.2145 2.51414 2.42092e-322
1558807427.801921355 1.50699 3.23239 2.51414 2.42092e-322
1558807427.934774000 1.51525 3.25029 2.51414 2.42092e-322
1558807428.079927507 1.52249 3.26593 2.51414 2.42092e-322
1558807428.317129665 1.73558 3.10756 2.51414 1.8231e-321
1558807428.356483644 1.73812 3.10224 2.51414 1.8231e-321
1558807428.498808719 1.74326 3.10185 2.51414 2.42092e-322
1558807428.654163422 1.74981 3.10246 2.51414 2.42092e-322
1558807428.796000012 1.75576 3.10334 2.51414 1.63042e-322
1558807428.927889138 1.76194 3.10459 2.51414 2.42092e-322
1558807429.076652009 1.7684 3.10636 2.51414 1.63042e-322
1558807429.213619706 1.77527 3.10896 2.51414 1.63042e-322
1558807429.455897727 1.25662 2.24484 1.89032 1.8231e-321
1558807429.498357618 1.25661 2.24483 1.89032 1.8231e-321
1558807429.642535317 1.2574 2.24641 1.89032 2.42092e-322
1558807429.789989088 1.25945 2.25052 1.89032 2.42092e-322
1558807429.934624369 1.26408 2.25977 1.89032 2.42092e-322
1558807430.078048471 1.27116 2.27393 1.89032 2.42092e-322
1558807430.221444690 1.27956 2.29073 1.89032 1.8231e-321
1558807430.538914582 0.693215 1.1245 2.51414 1.8231e-321
1558807430.541511460 0.702526 1.14313 2.51414 2.42092e-322
1558807430.644304448 0.713286 1.16465 2.51414 2.42092e-322
1558807430.793427804 0.72494 1.18795 2.51414 1.63042e-322
1558807430.928528185 0.736354 1.21078 2.51414 2.42092e-322
1558807431.081030471 0.748256 1.23459 2.51414 2.42092e-322
1558807431.213655395 0.76057 1.25922 2.51414 2.42092e-322
1558807431.364074084 0.771955 1.28306 2.51414 2.42092e-322
1558807431.509909677 0.782633 1.30442 2.51414 1.63042e-322
1558807431.720951630 0.744033 1.83643 1.15308 1.8231e-321
1558807431.797364721 0.75323 1.85362 1.15308 2.42092e-322
1558807431.934169956 0.763497 1.87257 1.15308 2.42092e-322
1558807432.089787324 0.77476 1.89324 1.15308 2.42092e-322
1558807432.219748096 0.786727 1.91514 1.15308 2.42092e-322
1558807432.363852146 0.799237 1.93801 1.15308 1.63042e-322
1558807432.511703967 0.812168 1.96164 1.15308 1.8231e-321
1558807432.648892787 0.826416 1.98785 1.15308 1.63042e-322
1558807432.910569052 0.639886 2.1882 3.49679 1.8231e-321
1558807432.927590083 0.648127 2.19874 3.49679 2.42092e-322
1558807433.076139634 0.65833 2.21268 3.49679 2.42092e-322
1558807433.214285634 0.670003 2.22922 3.49679 1.63042e-322
1558807433.358011508 0.682621 2.24744 3.49679 4.79244e-322
1558807433.499280418 0.695918 2.26685 3.49679 1.8231e-321
1558807433.643399172 0.710025 2.28722 3.49679 2.42092e-322
1558807433.787506530 0.726074 2.31145 3.49679 1.8231e-321
1558807433.928722274 0.740723 2.33332 3.49679 2.42092e-322
1558807434.069908539 0.732498 0.809088 2.51414 1.8231e-321
1558807434.218837734 0.744751 0.823206 2.51414 2.42092e-322
1558807434.364480931 0.758551 0.839948 2.51414 2.42092e-322
1558807434.500220628 0.773081 0.857847 2.51414 1.63042e-322
1558807434.644979922 0.789062 0.8767 2.51414 2.42092e-322
1558807434.787014756 0.805351 0.897909 2.51414 2.42092e-322
1558807434.929990339 0.819351 0.917032 2.51414 1.8231e-321
1558807435.071232076 0.83174 0.936335 2.51414 2.42092e-322
1558807435.259910308 0.734591 1.97152 3.04885 2.42092e-322
1558807435.358540121 0.740124 1.97488 3.04885 1.63042e-322
1558807435.499898193 0.746608 1.97927 3.04885 2.42092e-322
1558807435.643204442 0.754547 1.98221 3.04885 2.42092e-322
1558807435.792137845 0.764608 1.98493 3.04885 1.63042e-322
1558807435.928814549 0.775647 1.99083 3.04885 2.42092e-322
1558807436.078525771 0.787716 1.99891 3.04885 2.42092e-322
1558807436.251279179 0.698979 1.12957 1.89032 1.63042e-322
1558807436.356758445 0.701658 1.13493 1.89032 2.42092e-322
1558807436.501212331 0.705098 1.14181 1.89032 2.42092e-322
1558807436.643264854 0.710164 1.15194 1.89032 1.8231e-321
1558807436.787390422 0.714842 1.1613 1.89032 2.42092e-322
1558807436.929447153 0.720554 1.17272 1.89032 1.8231e-321
1558807437.077519312 0.726775 1.18516 1.89032 1.63042e-322
1558807437.259601834 0.850594 2.09822 1.89032 1.8231e-321
1558807437.360554077 0.857588 2.11046 1.89032 1.8231e-321
1558807437.500249006 0.865565 2.12442 1.89032 1.8231e-321
1558807437.649833540 0.875253 2.14137 1.89032 1.8231e-321
1558807437.785793769 0.885317 2.15898 1.89032 2.42092e-322
1558807437.928757782 0.897446 2.18021 1.89032 5.58294e-322
1558807438.076473385 0.911347 2.20454 1.89032 1.8231e-321
1558807438.331290124 0.719457 2.63473 3.04885 1.8231e-321
1558807438.358956041 0.728023 2.64519 3.04885 2.42092e-322
1558807438.499446295 0.735402 2.65535 3.04885 2.42092e-322
1558807438.645897522 0.744843 2.66709 3.04885 2.42092e-322
1558807438.784652495 0.75049 2.66845 3.04885 2.42092e-322
1558807438.935875807 0.755442 2.66831 3.04885 2.42092e-322
1558807439.070188107 0.761239 2.66948 3.04885 1.63042e-322
1558807439.272069375 1.24035 3.14427 2.51414 5.58294e-322
1558807439.364360343 1.23965 3.14561 2.51414 1.63042e-322
1558807439.499830117 1.24017 3.15022 2.51414 2.42092e-322
1558807439.643900259 1.24432 3.16279 2.51414 2.42092e-322
1558807439.785961701 1.25035 3.17638 2.51414 1.63042e-322
1558807439.928273866 1.25732 3.19027 2.51414 5.58294e-322
1558807440.085764693 1.26565 3.20507 2.51414 1.8231e-321
1558807440.213968515 1.275 3.22089 2.51414 2.42092e-322
1558807440.473276835 1.22614 3.15697 1.89032 2.42092e-322
1558807440.500017022 1.23376 3.16872 1.89032 2.42092e-322
1558807440.642647585 1.24446 3.18595 1.89032 1.8231e-321
1558807440.789535460 1.2557 3.20465 1.89032 2.42092e-322
1558807440.935497965 1.26689 3.22319 1.89032 1.8231e-321
1558807441.075666234 1.27838 3.24225 1.89032 2.42092e-322
1558807441.219918184 1.29008 3.26171 1.89032 1.63042e-322
1558807441.476312801 1.27619 2.28399 3.04885 2.42092e-322
1558807441.498401653 1.28504 2.30169 3.04885 1.8231e-321
1558807441.650623816 1.29492 2.32145 3.04885 1.63042e-322
1558807441.798137678 1.30561 2.34284 3.04885 1.63042e-322
1558807441.938474826 1.31578 2.36317 3.04885 1.8231e-321
1558807442.087326732 1.32625 2.38412 3.04885 7.95446e-322
1558807442.219943846 1.33697 2.40556 3.04885 1.8231e-321
1558807442.360333147 1.34791 2.42743 3.04885 2.42092e-322
1558807442.508459277 1.35902 2.44966 3.04885 1.63042e-322
1558807442.729117864 1.63497 3.00156 3.04885 2.42092e-322
1558807442.784876893 1.63692 3.00545 3.04885 2.42092e-322
1558807442.935843336 1.63869 3.009 3.04885 1.8231e-321
1558807443.072844361 1.64062 3.01286 3.04885 1.63042e-322
1558807443.224485392 1.6427 3.01702 3.04885 3.21143e-322
1558807443.364974299 1.64491 3.02144 3.04885 1.63042e-322
1558807443.512069248 1.64728 3.02617 3.04885 1.8231e-321
1558807443.728174078 0.886687 1.50499 2.51414 1.63042e-322
1558807443.784510466 0.891023 1.51366 2.51414 1.63042e-322
1558807443.928430370 0.897004 1.52562 2.51414 2.42092e-322
1558807444.082662599 0.905534 1.54268 2.51414 2.42092e-322
1558807444.213278425 0.914989 1.56159 2.51414 1.8231e-321
1558807444.358457606 0.924852 1.58132 2.51414 2.42092e-322
1558807444.500058998 0.935124 1.60186 2.51414 2.42092e-322
1558807444.644385157 0.946572 1.62476 2.51414 2.42092e-322
1558807444.894068340 0.754812 1.24124 1.15308 1.8231e-321
1558807444.929857904 0.755497 1.24261 1.15308 2.42092e-322
1558807445.070055823 0.756442 1.2445 1.15308 1.63042e-322
1558807445.212298285 0.757631 1.24688 1.15308 2.42092e-322
1558807445.356015118 0.758935 1.24948 1.15308 2.42092e-322
1558807445.500370934 0.760322 1.25226 1.15308 2.42092e-322
1558807445.642866959 0.762077 1.25577 1.15308 1.63042e-322
1558807445.897594210 1.25058 1.36917 3.03227 1.8231e-321
1558807445.927911019 1.2591 1.38622 3.03227 1.63042e-322
